id_paper,cites_value
147018176,181447154
147018176,166258699
147018176,262195095
176278178,123945916
176278178,276792212
176278178,185335635
252771262,88812793
252771262,190853591
252771262,167485635
67823931,196551139
67823931,178848327
67823931,234817851
141716198,119407158
141716198,161089052
141716198,44569165
218492725,133473369
218492725,237907493
218492725,217008451
272069913,127834029
272069913,12578342
272069913,9877888
27366444,237996594
27366444,267950915
27366444,154036498
29346974,124047803
29346974,97733513
29346974,117008452
78253014,238782514
78253014,109911302
78253014,113089354
181447154,44317085
181447154,266642232
181447154,210251349
246904106,133984442
246904106,275296931
246904106,174572347
269078680,252567488
269078680,230939562
269078680,4148567
61248947,139852784
61248947,256359227
61248947,56884273
28703179,136570958
28703179,194222019
28703179,145440105
130474293,232010493
130474293,262066133
130474293,252567488
266503744,231134442
266503744,53552145
266503744,266160913
201669908,18797550
201669908,90563360
201669908,246791657
216445863,80547050
216445863,11540839
216445863,8996793
121072384,198287896
121072384,20657163
121072384,89629313
152959548,117257273
152959548,68911969
152959548,5436643
241457625,271346278
241457625,211833041
241457625,266015592
241431325,64309173
241431325,88451218
241431325,8552735
264048159,155125932
264048159,144638893
264048159,198287896
273459806,228790975
273459806,177767787
273459806,56204883
29499733,258733880
29499733,167401804
29499733,89497649
235437007,68957200
235437007,176121298
235437007,113470551
213285891,45921803
213285891,34974323
213285891,265094199
216385176,270850245
216385176,64607784
216385176,173333141
26833352,856452
26833352,135197892
26833352,176658111
100771816,166258699
100771816,114816665
100771816,211453941
79824318,181847621
79824318,251195884
79824318,133984442
80305395,2677056
80305395,191866335
80305395,215952476
159892893,243850063
159892893,16182373
159892893,145440105
190396583,244767688
190396583,203720147
190396583,272877158
221703569,130800542
221703569,169394376
221703569,175980049
89772680,83185145
89772680,186202866
89772680,16698775
93213597,94706833
93213597,155998406
93213597,174572347
250861909,175403157
250861909,117008452
250861909,171687449
223296435,203563324
223296435,115758949
223296435,230536434
204422327,167449276
204422327,109521759
204422327,149269199
182036788,242980809
182036788,243134242
182036788,196973953
165624767,95663367
165624767,130113484
165624767,149435653
160289258,138266300
160289258,156262288
160289258,161365777
147817906,169754719
147817906,211980572
147817906,203490721
239075971,207803296
239075971,276792212
239075971,44569165
16731362,22458615
16731362,21130308
16731362,129879254
113704412,211980572
113704412,255534486
113704412,253440756
89955565,87338583
89955565,158481373
89955565,90196594
85224412,197033523
85224412,19562678
85224412,208100330
129879254,72450894
129879254,86313323
129879254,246791657
227028000,297866
227028000,30351431
227028000,117106338
201911033,268829187
201911033,92302357
201911033,245148148
170630768,64309173
170630768,158084269
170630768,203720147
177359170,255279354
177359170,189101667
177359170,241457625
145457263,136599075
145457263,133092773
145457263,223719273
192201609,145604338
192201609,185029979
192201609,141716198
194628585,128254461
194628585,164757113
194628585,79616434
241369500,163903705
241369500,137034637
241369500,251746131
114681320,133092773
114681320,98448890
114681320,32030403
137000631,211898089
137000631,39766075
137000631,202182175
266836272,85183888
266836272,23750623
266836272,233089931
270076290,77909284
270076290,158448319
270076290,226214159
80031550,90470397
80031550,113142965
80031550,187727042
51715093,5353906
51715093,16713865
51715093,190552967
75660530,184377274
75660530,95532301
75660530,59304362
160372725,211453941
160372725,91847217
160372725,161446094
143314410,229427313
143314410,125740668
143314410,106474994
31435424,25227952
31435424,148692934
31435424,87960219
31801736,258434131
31801736,68911969
31801736,138568261
85728965,10372032
85728965,31753968
85728965,64607784
95955136,203720147
95955136,170118209
95955136,194026893
170439030,27819708
170439030,63444480
170439030,188560248
176890316,68907658
176890316,21313187
176890316,106944413
174302010,129879254
174302010,2319403
174302010,240566351
227447194,170695702
227447194,169893232
227447194,136511422
198980342,143501298
198980342,99905398
198980342,261420609
149415857,268788062
149415857,265094199
149415857,238514536
37959523,230487712
37959523,80403400
37959523,228219693
111864947,58319686
111864947,135583410
111864947,165795643
55364620,58324198
55364620,211453941
55364620,34668058
227397237,124335615
227397237,177996872
227397237,86493820
197552078,170372814
197552078,163903705
197552078,113704412
133747009,29499733
133747009,193422654
133747009,106882379
22883253,152336262
22883253,203889172
22883253,190595972
32736314,203720147
32736314,248181005
32736314,66018293
89216323,245123611
89216323,176693477
89216323,35432900
265789510,124796951
265789510,109071334
265789510,212920317
246533549,79514388
246533549,123858958
246533549,17893987
157694621,92221713
157694621,159988595
157694621,68957200
2016936,154640820
2016936,21313187
2016936,207818408
76087004,53767599
76087004,86276085
76087004,204191304
256874604,155193855
256874604,236810575
256874604,124016355
163046410,135978759
163046410,243129259
163046410,25826502
270850245,246081813
270850245,138656658
270850245,148807184
108414033,37865428
108414033,217008451
108414033,111323074
247573860,245101563
247573860,106435581
247573860,78402966
23045270,234945832
23045270,233999098
23045270,185395906
96176540,133984442
96176540,136960986
96176540,71604150
122383054,68201429
122383054,135855640
122383054,62173528
4054882,57817622
4054882,166668323
4054882,68605723
44260806,63077811
44260806,211399915
44260806,15487862
228219693,163235520
228219693,3572902
228219693,129879254
128101247,101271052
128101247,159892893
128101247,84025551
137794495,264327655
137794495,158302151
137794495,63483079
15123378,195527855
15123378,82369106
15123378,143503140
22771054,122383054
22771054,196026910
22771054,126664440
126792813,171855062
126792813,152607539
126792813,161183449
120681023,21209835
120681023,100221604
120681023,78386716
230704096,23958943
230704096,31951556
230704096,22771054
178481735,6350943
178481735,224073402
178481735,188094796
215952476,180267999
215952476,67865972
215952476,163235520
34909154,14139147
34909154,270076290
34909154,235478839
90113853,250861909
90113853,107801929
90113853,38836509
271039807,55364620
271039807,122539158
271039807,5436643
196384259,253214301
196384259,97733513
196384259,117403943
92783053,193158733
92783053,20657163
92783053,35995700
104420589,218924507
104420589,119388743
104420589,163842104
246519435,186386478
246519435,119731774
246519435,157941017
163309631,46957914
163309631,238155538
163309631,203047514
28183985,29254279
28183985,203600534
28183985,26233313
116891152,186576018
116891152,66018293
116891152,215864226
24492976,152607539
24492976,189510671
24492976,135583410
208535927,171513173
208535927,61248947
208535927,108521175
94319145,63601420
94319145,8288935
94319145,246519435
226794449,157504473
226794449,185971457
226794449,258922193
148125461,224332942
148125461,168903573
148125461,176693477
258922193,55296916
258922193,181188876
258922193,155959512
241935432,173858199
241935432,245852459
241935432,113470551
207295539,110054961
207295539,51715093
207295539,157879800
151712649,254542192
151712649,228790975
151712649,32999889
25227952,185791094
25227952,190794198
25227952,238370823
20214632,38132695
20214632,94126380
20214632,2676686
45296529,227447194
45296529,128916654
45296529,259059794
62621822,178830209
62621822,87564716
62621822,41593220
72710960,113009492
72710960,128101247
72710960,71625186
125373215,109458601
125373215,63077811
125373215,88777166
71918960,115758949
71918960,165099956
71918960,30351431
15938614,227028000
15938614,181447154
15938614,73040201
131495969,23210137
131495969,198971706
131495969,211898089
7344439,164043531
7344439,143314410
7344439,43787120
19799883,155959512
19799883,27366444
19799883,201407106
36891412,95085009
36891412,195934398
36891412,262195095
152300943,10823459
152300943,37740332
152300943,43575481
180204299,108947316
180204299,227649152
180204299,228759344
185971457,87732529
185971457,161365777
185971457,74989389
59304362,258096759
59304362,127935133
59304362,218879738
11960891,106944413
11960891,125833637
11960891,153535830
36357623,172981356
36357623,123945916
36357623,204150707
68957200,123567697
68957200,63483079
68957200,94763273
97045296,5157837
97045296,110396725
97045296,177864477
139852784,137000631
139852784,14762304
139852784,72929008
125188815,245322709
125188815,6769581
125188815,163829576
108019820,221091574
108019820,235437007
108019820,165099956
242751525,256477880
242751525,237455926
242751525,121480520
18797550,85848648
18797550,190821524
18797550,198260162
261934969,144155845
261934969,242709681
261934969,155959512
24182494,108521175
24182494,94319145
24182494,130437295
225707626,237760076
225707626,144876679
225707626,28530716
114177861,89216323
114177861,3355507
114177861,30828370
146061299,173629202
146061299,245613163
146061299,27366444
207494013,147817906
207494013,118955455
207494013,119128150
85260930,209114420
85260930,75658845
85260930,238118651
36628036,7626067
36628036,94319145
36628036,5949008
61347239,79798660
61347239,216143742
61347239,226263664
179544464,106799038
179544464,136570958
179544464,175838850
170695702,142824826
170695702,129450515
170695702,246533549
251195884,157411209
251195884,147568461
251195884,98089442
226380510,27938002
226380510,165795643
226380510,115927865
219269660,231796234
219269660,34808071
219269660,78780436
45844748,165452711
45844748,223296435
45844748,12385015
257987016,80242383
257987016,155003070
257987016,43368940
248605634,148744878
248605634,42375013
248605634,171543471
123453963,22680428
123453963,180267999
123453963,269529355
121000748,52040671
121000748,136599075
121000748,126347802
157301213,161659943
157301213,201911033
157301213,197383395
128916654,249043964
128916654,173705177
128916654,8552735
850452,179313804
850452,68382263
850452,119407158
78012988,148125461
78012988,164495191
78012988,152085783
98810621,208797490
98810621,160841977
98810621,9351814
103850001,167485635
103850001,226794449
103850001,155235290
244981722,121480520
244981722,135197892
244981722,137875463
212775015,120231494
212775015,159610919
212775015,267592515
170093975,220762846
170093975,112215923
170093975,264045200
171687449,19799883
171687449,75054458
171687449,130113484
177554294,130498285
177554294,108229363
177554294,140742027
237760076,258922193
237760076,199429530
237760076,68605723
240534061,95184218
240534061,44569165
240534061,248181005
151603699,15128411
151603699,171722041
151603699,37190486
113234855,188094796
113234855,109071334
113234855,206208223
159988595,69689608
159988595,232668995
159988595,140955761
192652780,178260148
192652780,89562417
192652780,74014199
216652670,118530316
216652670,58105514
216652670,26409755
232843758,71604150
232843758,22771054
232843758,267535559
170056974,239149353
170056974,151603699
170056974,98850755
171855062,187784966
171855062,196258877
171855062,74935348
188537316,242994602
188537316,20486983
188537316,166668323
138421255,38049520
138421255,67378732
138421255,58105514
89497667,211290721
89497667,240121785
89497667,227649152
264327655,246854945
264327655,176693477
264327655,119407158
241207037,231449794
241207037,136570958
241207037,10568773
149625714,180204299
149625714,247337554
149625714,78780436
8552735,160443176
8552735,163309631
8552735,20990370
72131596,89772680
72131596,246852339
72131596,106882379
80403400,146061299
80403400,127834029
80403400,267429551
186678990,183107384
186678990,250677196
186678990,43094124
181135807,87580427
181135807,75658845
181135807,274429381
111601277,274400841
111601277,84025551
111601277,38836509
138656658,5436643
138656658,151080570
138656658,222795943
258193925,202182175
258193925,108696045
258193925,80100071
253377129,84701951
253377129,124330025
253377129,90196594
109911302,97475851
109911302,175799489
109911302,144425017
265094199,26053687
265094199,121181276
265094199,144191996
82989311,82080195
82989311,134389856
82989311,168251413
104169610,148677424
104169610,20657163
104169610,144085155
150569320,274484572
150569320,268670837
150569320,189216924
246870231,230487712
246870231,60734263
246870231,211898089
261252572,186291484
261252572,273459806
261252572,30624879
139755620,68957200
139755620,129206037
139755620,198287896
38132695,20486983
38132695,148744878
38132695,55364620
71840744,72710960
71840744,91847217
71840744,116779503
84937453,128608377
84937453,141993541
84937453,142666426
166082263,258483496
166082263,156262288
166082263,117257273
184377274,265892095
184377274,226380510
184377274,173163189
267072873,162011604
267072873,195361888
267072873,238916543
189090056,58253389
189090056,87564716
189090056,42375013
42660129,209114420
42660129,269369992
42660129,265433109
45445531,167485635
45445531,255219952
45445531,235358456
42353577,30624879
42353577,38116587
42353577,188142292
189940973,201997859
189940973,232843758
189940973,240566351
238118651,79798660
238118651,56884273
238118651,5949008
98722530,95184218
98722530,261395654
98722530,68201429
130290842,192201609
130290842,61165368
130290842,85128723
143379087,163001731
143379087,95955136
143379087,124796951
181188876,223216049
181188876,125740668
181188876,267996905
233467248,228028518
233467248,177877013
233467248,238155538
95256592,268524408
95256592,135795301
95256592,193158733
227783985,179026004
227783985,144155845
227783985,181969625
167485635,277012642
167485635,100981771
167485635,42042086
12814299,232010493
12814299,255219952
12814299,239414608
63194620,72419074
63194620,35995700
63194620,140055155
40757275,25227952
40757275,17090623
40757275,185792436
23210137,226222977
23210137,70557584
23210137,20324759
97972957,79616434
97972957,159484974
97972957,131548761
20324759,223700854
20324759,95706601
20324759,231818421
73804102,150569320
73804102,131298692
73804102,114177861
87564716,54192166
87564716,18495988
87564716,122326374
32527173,111252001
32527173,41292868
32527173,128578470
74989389,58609220
74989389,218492725
74989389,178296532
248381642,243850063
248381642,270062030
248381642,143268734
152607539,202867278
152607539,89497649
152607539,41292868
151661545,177710677
151661545,122343240
151661545,170943238
176105454,173504418
176105454,80490809
176105454,229066993
207475197,58698005
207475197,173858199
207475197,148807184
43575481,231818421
43575481,223839356
43575481,202211950
123102535,107567019
123102535,108947316
123102535,132988723
4148567,121181276
4148567,197834658
4148567,246089947
121480520,32185536
121480520,209862209
121480520,268670837
188142292,41072519
188142292,121181276
188142292,202182175
203047514,193118703
203047514,173333141
203047514,127940365
122326374,90572846
122326374,109745222
122326374,152842362
267592515,96176540
267592515,160358904
267592515,261252572
73743181,40409021
73743181,30647830
73743181,10108530
138266300,16423144
138266300,171687449
138266300,248348469
133092773,159787941
133092773,270767331
133092773,235437007
165099956,227956699
165099956,96780653
165099956,209697127
179402977,12610767
179402977,228761829
179402977,297866
156262288,46957914
156262288,29254279
156262288,266160913
203273128,134789911
203273128,94126380
203273128,218325541
143503140,155125932
143503140,195195528
143503140,217319522
135060936,245101563
135060936,206992014
135060936,227141431
96364559,160841977
96364559,271891885
96364559,164474515
160488031,97372547
160488031,133487653
160488031,155227647
199173317,159484974
199173317,125189044
199173317,94597918
203600534,232843758
203600534,100981771
203600534,149862668
53108524,20129802
53108524,41134582
53108524,87960219
113142965,113483692
113142965,145943433
113142965,159484974
76359835,84531048
76359835,112728219
76359835,148009834
144085155,78371357
144085155,161446094
144085155,12652081
146698268,187784966
146698268,86647421
146698268,64739990
242389350,128754007
242389350,227424987
242389350,5353906
187284982,245101563
187284982,196384259
187284982,97475851
10767007,186421253
10767007,206208223
10767007,84099492
229386695,257987016
229386695,41327110
229386695,9840079
21130308,90572846
21130308,132047294
21130308,32473364
270706290,193506967
270706290,119128150
270706290,231449794
23634831,266654448
23634831,176219433
23634831,247869760
90196594,259570267
90196594,262116729
90196594,147111288
218717587,222795943
218717587,92240370
218717587,253440756
218707509,202676897
218707509,119128150
218707509,132988723
171793615,107579035
171793615,179845219
171793615,275809711
234985325,265367
234985325,24889326
234985325,195527855
84099492,98810621
84099492,232638501
84099492,261119959
166258699,196155953
166258699,188560248
166258699,181847621
202211950,31562119
202211950,1080624
202211950,253954611
81665603,53552145
81665603,18019367
81665603,129170273
96189724,146800937
96189724,174572347
96189724,232010493
275809711,151712649
275809711,147111288
275809711,201499536
14139147,239282081
14139147,102531342
14139147,72929008
58604640,209114420
58604640,95532301
58604640,79698507
31753968,4689269
31753968,85728965
31753968,32794594
91015920,15123378
91015920,83505761
91015920,26833352
83415725,155741816
83415725,164886137
83415725,129206037
144191996,67378732
144191996,156214578
144191996,244981722
160841977,62173528
160841977,258405086
160841977,152336262
242546462,265367
242546462,228219693
242546462,22883253
38484262,193158733
38484262,81114216
38484262,30981004
9351814,113142965
9351814,220653192
9351814,6841000
92697125,120371949
92697125,156070351
92697125,228583830
134467245,133092773
134467245,180563212
134467245,195527855
236810575,253211162
236810575,195490351
236810575,89083165
179845219,68957200
179845219,228028518
179845219,246854945
266192920,170056974
266192920,254524589
266192920,222963618
2676686,117106338
2676686,181543938
2676686,231796234
45076974,130498285
45076974,41283967
45076974,239282081
13481707,237695639
13481707,249454520
13481707,246519435
68804854,111864947
68804854,254524589
68804854,245148148
90337533,95706601
90337533,15143374
90337533,100771816
185029979,129442394
185029979,210251349
185029979,107260591
141698344,274368603
141698344,85883570
141698344,90196594
242921467,265094199
242921467,93058293
242921467,144872227
274663835,271891885
274663835,266015592
274663835,89772680
52832558,165097918
52832558,9157857
52832558,151080570
32794594,41072519
32794594,109745222
32794594,180209972
109745222,212066202
109745222,76757922
109745222,75382870
164068199,165684943
164068199,160358904
164068199,84025551
248243677,262465592
248243677,163046410
248243677,216445863
94706833,227424987
94706833,41292868
94706833,271346278
224609726,241207037
224609726,214234949
224609726,246852339
150587049,89681121
150587049,181490102
150587049,45492176
220046618,258299811
220046618,248929685
220046618,68347055
232010493,88670280
232010493,238118651
232010493,237917997
196258877,137034637
196258877,229342598
196258877,147018176
236658075,92302357
236658075,119225182
236658075,208567322
193422654,167449276
193422654,95706601
193422654,89497649
202956655,84531048
202956655,203600534
202956655,68347055
12390429,43094124
12390429,237907493
12390429,157348934
39533802,265264282
39533802,224332942
39533802,269995549
17622907,127722508
17622907,129879254
17622907,139109083
8613414,128608377
8613414,147568461
8613414,274826730
187712649,193903969
187712649,213995997
187712649,147532944
123111873,163829576
123111873,127935133
123111873,258405086
117403943,167401804
117403943,174572347
117403943,143501298
225321415,451799
225321415,144872227
225321415,12494314
226105113,139698055
226105113,168418359
226105113,123615813
266009905,54192166
266009905,155784084
266009905,182380064
89744795,243129259
89744795,226794449
89744795,122855906
115680898,90905740
115680898,68382263
115680898,259620999
215785294,204191304
215785294,203047514
215785294,84329800
29759363,135060936
29759363,124872297
29759363,10823459
39766075,90113853
39766075,265221821
39766075,193118703
157411209,242361599
157411209,219209334
157411209,133029095
216579098,196991008
216579098,33699769
216579098,161887722
170943238,208567322
170943238,170137887
170943238,132963287
232225998,175799489
232225998,123615813
232225998,23971012
117008452,155784084
117008452,187893495
117008452,176890316
201742724,248644976
201742724,268524408
201742724,249490365
154840280,250677196
154840280,62621822
154840280,29759363
32204444,13605160
32204444,188560248
32204444,245740059
178296532,197834658
178296532,101638070
178296532,193043885
217008451,30101737
217008451,128735081
217008451,183026403
110054961,87564716
110054961,184573971
110054961,238916543
7385589,243134242
7385589,3355507
7385589,134389856
30351431,107674571
30351431,89629313
30351431,266009905
190731063,120908459
190731063,135675452
190731063,151603699
197834658,113470551
197834658,13481707
197834658,161089052
180209972,23045270
180209972,266836272
180209972,96176540
180096858,80403400
180096858,230487712
180096858,95796464
167449276,72041500
167449276,190396583
167449276,18990652
139109083,11253311
139109083,42125579
139109083,98850755
262116729,274888477
262116729,159484974
262116729,95955136
170372814,821454
170372814,255167329
170372814,220671582
95773712,268829187
95773712,34808071
95773712,3809397
34562712,250320607
34562712,148643233
34562712,100221604
2319403,253440756
2319403,261119959
2319403,123615813
228771901,148833563
228771901,39533802
228771901,32527173
250865682,237486848
250865682,271007976
250865682,19409223
161089052,166668323
161089052,88777166
161089052,159988595
127333959,253631418
127333959,119731774
127333959,232451437
229066993,178434463
229066993,93866858
229066993,1538400
272801287,21232491
272801287,30750980
272801287,39800383
135795301,14762304
135795301,76757922
135795301,132047294
148807184,44317085
148807184,189146647
148807184,203273128
131548761,2539435
131548761,189146647
131548761,193744423
190853591,230177715
190853591,235437007
190853591,178481735
230061630,209862209
230061630,77548164
230061630,224160124
163235520,81114216
163235520,216569716
163235520,120059081
169148550,8807151
169148550,250677196
169148550,178546228
106474994,236810575
106474994,76359835
106474994,9157857
94304440,181447154
94304440,241857179
94304440,255279354
8773591,97836171
8773591,262066133
8773591,71604150
41292868,71918960
41292868,203600534
41292868,123453963
268933969,147515468
268933969,66018293
268933969,51715093
234817851,247573860
234817851,84267200
234817851,149435653
145415,4916573
145415,264786586
145415,193698668
214234949,193506967
214234949,30828370
214234949,41593220
99905398,83505761
99905398,198743578
99905398,145457263
114767675,126180090
114767675,78371357
114767675,79604461
245740059,224887336
245740059,109495592
245740059,123567697
86589518,36852234
86589518,89497667
86589518,53352582
89329984,245101563
89329984,139112949
89329984,266642232
156214578,32672932
156214578,40757275
156214578,187066563
201407106,3572902
201407106,108414033
201407106,86589518
139704313,253440756
139704313,23072415
139704313,96189724
62627232,113369758
62627232,169893232
62627232,151707612
236388096,155003070
236388096,170700747
236388096,235772821
152842362,174697567
152842362,173091754
152842362,139698055
94127764,134044432
94127764,98808134
94127764,218565287
133731150,36357623
133731150,140222545
133731150,219269660
143122949,234664153
143122949,246505937
143122949,140541004
194222019,185335635
194222019,180267999
194222019,141716198
200699168,183569219
200699168,242361599
200699168,117106338
52996189,146284753
52996189,182004835
52996189,173783803
12348218,75054458
12348218,27366444
12348218,224814165
269995549,90337533
269995549,146284753
269995549,22771054
196551139,94304440
196551139,11281260
196551139,230066111
19409223,168414984
19409223,159988595
19409223,147515468
143894544,94126380
143894544,267996905
143894544,255989970
247337554,171722041
247337554,193895118
247337554,210268882
3545675,91847217
3545675,155003070
3545675,24938915
20656057,25512387
20656057,96176540
20656057,110054961
268492916,233608522
268492916,266836272
268492916,36357623
64350271,8807151
64350271,129766070
64350271,136960986
42049598,169394376
42049598,227956699
42049598,92402955
122539158,84701951
122539158,130401190
122539158,124872297
211399915,25200485
211399915,133029095
211399915,8678349
181543938,78371357
181543938,217319522
181543938,275684257
135583410,136570958
135583410,80490809
135583410,226781671
170137887,125189044
170137887,150587049
170137887,128754007
172178317,22799079
172178317,64607784
172178317,66018293
67865972,130800542
67865972,167337252
67865972,19409223
261395654,167028217
261395654,108947316
261395654,37959523
155052371,259056233
155052371,189110764
155052371,31951556
32473364,237996594
32473364,154036498
32473364,16985969
30450922,76169992
30450922,178434463
30450922,155227647
79604461,147879233
79604461,276502410
79604461,134467245
160470224,123374106
160470224,117106338
160470224,136570958
181847621,115680898
181847621,171543471
181847621,58698005
186801614,14139147
186801614,31435424
186801614,224073402
139698055,198980342
139698055,265318504
139698055,257434583
162826464,59247798
162826464,230061630
162826464,115641782
3809397,220046618
3809397,206129179
3809397,55296916
275684257,4091569
275684257,240534061
275684257,262465592
76643015,148677424
76643015,95796464
76643015,159787941
193158733,155959512
193158733,193011279
193158733,177996872
177864477,174697567
177864477,266192920
177864477,106799038
239414608,86589518
239414608,123945916
239414608,95706601
75826351,178546228
75826351,175636690
75826351,61165368
262066133,155193855
262066133,220762846
262066133,26729151
18990652,24796199
18990652,259059794
18990652,88241020
97817544,203490721
97817544,181847621
97817544,272877158
46299244,176658111
46299244,238514536
46299244,252771262
41072519,198287896
41072519,270439980
41072519,245148148
118530316,240534061
118530316,58253389
118530316,189940973
74425017,124016355
74425017,230536434
74425017,82369106
129166873,133473369
129166873,55296916
129166873,184573971
274400841,154286856
274400841,94706833
274400841,177242513
252263971,178594578
252263971,173323950
252263971,202182175
3271491,122828144
3271491,125983630
3271491,268633557
5517,23210137
5517,125058569
5517,91275125
44941603,247573860
44941603,262378498
44941603,173705177
114753979,249043964
114753979,251346531
114753979,269529355
63077811,147813642
63077811,78012988
63077811,228219693
79798660,203273128
79798660,107120585
79798660,85224412
185791094,245740059
185791094,52832558
185791094,144085155
79486176,130800542
79486176,57277532
79486176,267072873
163840975,106896447
163840975,270120785
163840975,152085783
213424524,136936541
213424524,259056233
213424524,64551036
184573971,126569443
184573971,276240962
184573971,60462770
73599247,270120785
73599247,261252572
73599247,109071334
25512387,231449794
25512387,115680898
25512387,58105514
32595012,182230044
32595012,133747009
32595012,87115729
22799079,244921312
22799079,158448319
22799079,152523251
22339365,188560248
22339365,136511422
22339365,63077811
70731774,220671582
70731774,58659163
70731774,234945832
78386716,128254461
78386716,2835443
78386716,22001349
175636690,87732529
175636690,95773712
175636690,232010493
216569716,153987615
216569716,246293365
216569716,220188198
223700854,4993502
223700854,190853591
223700854,155959512
244921312,136599075
244921312,164495191
244921312,233467248
116935561,171030559
116935561,191312317
116935561,96440471
275072689,25826502
275072689,201960511
275072689,121480520
8515794,170137887
8515794,46875117
8515794,265892095
44317085,138568261
44317085,117403943
44317085,275072689
55799272,52892151
55799272,82872225
55799272,106378017
130498285,170943238
130498285,271007976
130498285,248243677
191182234,91275125
191182234,17090623
191182234,187287382
201499536,31801736
201499536,75826351
201499536,190518241
209065995,59269509
209065995,236810575
209065995,194026893
86389249,276240962
86389249,205247691
86389249,79604461
112594653,158886561
112594653,97372547
112594653,90337533
234945832,159393400
234945832,161659943
234945832,9877888
232842361,68740871
232842361,149435653
232842361,94127764
245623295,229427313
245623295,116891152
245623295,227447194
265221821,148751422
265221821,241207037
265221821,3771212
171164223,243134242
171164223,226794449
171164223,7924539
98576517,24182494
98576517,135197892
98576517,187727042
222476981,28530716
222476981,177028599
222476981,112594653
268829187,150094372
268829187,258483496
268829187,189216924
249043964,172178317
249043964,160358904
249043964,34881193
269529355,251549362
269529355,235437007
269529355,28377837
205247691,164886137
205247691,1587920
205247691,177996872
12044726,78386716
12044726,29254279
12044726,32258743
139399992,167078060
139399992,131065340
139399992,265449953
211833041,23583645
211833041,239075971
211833041,159484974
233089931,113500795
233089931,111252001
233089931,34855539
5185897,53108524
5185897,179770104
5185897,18495988
104928534,114177861
104928534,164886137
104928534,114189193
35115228,102531342
35115228,205247691
35115228,44317085
40882525,122828144
40882525,180096858
40882525,120059081
44459717,233467248
44459717,167981064
44459717,220373508
148110146,80305395
148110146,90415210
148110146,124016355
121311915,196991008
121311915,201499536
121311915,119645431
276372050,139696448
276372050,84937453
276372050,181924342
151707612,119249102
151707612,9058054
151707612,220632530
63483079,45921803
63483079,256359227
63483079,89744795
106749492,153031852
106749492,238169062
106749492,235772821
144834130,75826351
144834130,130401190
144834130,53108524
55412070,128892391
55412070,68201429
55412070,66018293
85848648,90796197
85848648,108696045
85848648,84099492
38049520,89681121
38049520,123629317
38049520,86313323
259847336,250865682
259847336,71604150
259847336,190794198
234554129,109495592
234554129,16731362
234554129,130239324
249454520,239149353
249454520,111521845
249454520,167782234
58324198,63995323
58324198,101271052
58324198,142224607
196172681,140458588
196172681,119731774
196172681,151712649
197033523,220373508
197033523,101238913
197033523,153372678
42188291,97972957
42188291,230704096
42188291,28183985
55296916,207295539
55296916,7385589
55296916,36891412
143268734,148593540
143268734,144155845
143268734,24807572
74935348,140971869
74935348,173163189
74935348,94384531
97840580,262066133
97840580,17622907
97840580,126792813
193043885,234985325
193043885,143805797
193043885,144228684
97733513,92783053
97733513,91275125
97733513,193464570
115641782,60462770
115641782,135906851
115641782,178260148
129766070,163829576
129766070,12578342
129766070,120451031
41593220,92874888
41593220,246081813
41593220,189960524
144638893,18527211
144638893,271891885
144638893,32166966
256475728,45488528
256475728,3573883
256475728,197987146
219923095,123453963
219923095,224814165
219923095,3271491
251685294,12456871
251685294,163309631
251685294,125983630
136957911,264048159
136957911,8807151
136957911,111601277
224775136,216652670
224775136,153031852
224775136,167425546
228583830,174660895
228583830,208710527
228583830,32736314
169893232,164043531
169893232,51715093
169893232,218565287
218325541,39533802
218325541,183026403
218325541,117008452
40288433,240566351
40288433,114753979
40288433,53352582
71533589,41292868
71533589,239684302
71533589,192201609
111915263,1080624
111915263,95663367
111915263,124872297
143816448,2319403
143816448,255362265
143816448,237972700
145866415,176219433
145866415,157879800
145866415,113713393
230487712,106474994
230487712,238169062
230487712,224576852
25200485,207494013
25200485,36087052
25200485,232010493
267979233,188537316
267979233,75257476
267979233,126664440
81114216,200699168
81114216,28485963
81114216,216652670
265318504,32999889
265318504,45445531
265318504,227794912
245322709,107674571
245322709,148751422
245322709,170127812
23366497,157411209
23366497,123885618
23366497,197552078
96440471,33599060
96440471,268933969
96440471,190821524
271891885,267979233
271891885,154840280
271891885,14139147
30828370,176693477
30828370,268586144
30828370,5157837
90470397,102531342
90470397,115680898
90470397,85579053
185395906,19255658
185395906,181924342
185395906,24807572
162950202,204330765
162950202,5949008
162950202,156067902
111521845,25512387
111521845,163842104
111521845,194734117
35824332,102770424
35824332,156354689
35824332,12578342
71739227,127274159
71739227,227649152
71739227,126354601
203490721,253873957
203490721,122343240
203490721,225475696
145054684,207494013
145054684,143894544
145054684,136957911
71000494,107093541
71000494,246089947
71000494,96189724
151661512,128892391
151661512,130029917
151661512,96808376
148833563,251746131
148833563,274429381
148833563,264786586
3169581,166902453
3169581,242751525
3169581,76359835
61417329,249454520
61417329,83415725
61417329,169148550
75010893,28708938
75010893,123041739
75010893,162950202
29254279,136011905
29254279,269995549
29254279,128608377
92302357,56204883
92302357,125373215
92302357,8024991
124335615,182036788
124335615,146284753
124335615,3271491
144872227,1585773
144872227,18797550
144872227,12494314
210800297,25949876
210800297,85260930
210800297,259059794
256024653,197825687
256024653,259943626
256024653,224332942
197022186,170695702
197022186,73804102
197022186,171793615
169269699,72082825
169269699,270120785
169269699,109521759
82337523,237996594
