author_id,affiliation
118630875.0,Amazon
81854281.0,UPC
144642260.0,Amazon
7940404.0,Google
135786364.0,MIT
2004340434.0,Amazon
1564332383.0,Barcelona Supercomputing Center
2248339392.0,Google
35242810.0,UPC
34768392.0,UPC
67028805.0,ETH Zurich
96153129.0,MIT
2005240346.0,Amazon
2265286533.0,Barcelona Supercomputing Center
5242787.0,MIT
40593105.0,MIT
2172338087.0,Barcelona Supercomputing Center
2731813.0,Google
50530219.0,Barcelona Supercomputing Center
108817811.0,Amazon
66762735.0,Barcelona Supercomputing Center
72334444.0,Barcelona Supercomputing Center
66135055.0,Amazon
2331898761.0,Google
51973003.0,Amazon
98524703.0,Google
3360239.0,Google
5711568.0,Barcelona Supercomputing Center
5981640.0,ETH Zurich
136708132.0,UPC
11984327.0,MIT
3787925.0,MIT
88335575.0,Barcelona Supercomputing Center
75098739.0,Amazon
2108887687.0,Google
3836841.0,Barcelona Supercomputing Center
2175140.0,ETH Zurich
1697029.0,Amazon
34818070.0,Google
5398812.0,UPC
134820912.0,Google
136195697.0,Amazon
71722376.0,Amazon
48032631.0,Barcelona Supercomputing Center
115863321.0,Barcelona Supercomputing Center
4084773.0,Amazon
2002078.0,Amazon
2112532222.0,Google
144641434.0,Amazon
7399210.0,ETH Zurich
66151888.0,ETH Zurich
2077177184.0,Amazon
66244280.0,ETH Zurich
2272404788.0,Amazon
133979112.0,Amazon
2237607990.0,Amazon
2158511121.0,MIT
34502924.0,MIT
31339771.0,UPC
1394992784.0,Barcelona Supercomputing Center
118223155.0,Barcelona Supercomputing Center
2281418955.0,UPC
151461708.0,Barcelona Supercomputing Center
94590601.0,Barcelona Supercomputing Center
66411784.0,ETH Zurich
16520231.0,MIT
115062084.0,Barcelona Supercomputing Center
15560058.0,MIT
50857522.0,Google
114834781.0,Barcelona Supercomputing Center
50325123.0,Barcelona Supercomputing Center
2256511039.0,Amazon
2091014196.0,MIT
4250507.0,Barcelona Supercomputing Center
97504441.0,ETH Zurich
83694770.0,Amazon
145983991.0,UPC
135563275.0,MIT
2299572329.0,Barcelona Supercomputing Center
100582076.0,ETH Zurich
1440903065.0,Amazon
1399103536.0,MIT
87631672.0,ETH Zurich
80406833.0,MIT
1665808785.0,Google
145163917.0,ETH Zurich
112939148.0,Google
101765225.0,ETH Zurich
2262025859.0,UPC
31015224.0,Google
2211142303.0,Barcelona Supercomputing Center
52057564.0,Google
2059474111.0,MIT
89792071.0,Google
2034423239.0,Google
2245845233.0,Barcelona Supercomputing Center
8605635.0,UPC
4171408.0,MIT
31929851.0,Google
1438982375.0,Barcelona Supercomputing Center
1751548.0,Google
8135497.0,ETH Zurich
114694632.0,Amazon
34732365.0,MIT
152388327.0,UPC
144595707.0,Amazon
38780098.0,UPC
13777669.0,Google
5363723.0,UPC
12979267.0,UPC
2496872.0,ETH Zurich
2095010883.0,ETH Zurich
13193927.0,UPC
16821052.0,Amazon
49928231.0,Google
1847400.0,MIT
2056466675.0,UPC
101808719.0,MIT
2183449280.0,UPC
81176143.0,Amazon
2091378550.0,Google
116717832.0,MIT
2203481.0,MIT
2079946901.0,Amazon
2111908515.0,Amazon
145509765.0,Amazon
2287855299.0,Google
52478223.0,UPC
2731089.0,ETH Zurich
51514212.0,ETH Zurich
1445925252.0,ETH Zurich
2079775894.0,Barcelona Supercomputing Center
2004414419.0,MIT
2247403364.0,UPC
40572779.0,Google
47976273.0,MIT
152654714.0,MIT
89312336.0,UPC
48957608.0,ETH Zurich
1895146.0,ETH Zurich
71818299.0,Google
7924930.0,MIT
2189376694.0,UPC
1396904193.0,Amazon
35195827.0,Amazon
144519234.0,Google
2071383362.0,UPC
83597796.0,Amazon
92974477.0,Barcelona Supercomputing Center
2046890504.0,Google
4157128.0,Google
7507140.0,MIT
2281475121.0,Amazon
2175252347.0,UPC
21505675.0,Barcelona Supercomputing Center
7549518.0,Amazon
2297411.0,MIT
7456053.0,MIT
31986008.0,ETH Zurich
26297767.0,MIT
47824773.0,ETH Zurich
3986399.0,MIT
20186777.0,UPC
120911991.0,UPC
5983540.0,Amazon
121466220.0,Amazon
72641102.0,ETH Zurich
48217441.0,ETH Zurich
13758439.0,Amazon
119112196.0,ETH Zurich
30676370.0,Barcelona Supercomputing Center
123142159.0,ETH Zurich
2297339234.0,Barcelona Supercomputing Center
15138736.0,ETH Zurich
6068224.0,Barcelona Supercomputing Center
113789376.0,Amazon
5617928.0,UPC
2250637499.0,MIT
15696085.0,UPC
98494605.0,MIT
2062793617.0,MIT
46931096.0,UPC
2128566615.0,ETH Zurich
97110275.0,Barcelona Supercomputing Center
2092215947.0,MIT
7515149.0,UPC
32281113.0,Barcelona Supercomputing Center
4254490.0,MIT
101087740.0,Amazon
144005409.0,Barcelona Supercomputing Center
1905637.0,Amazon
9998369.0,ETH Zurich
153383781.0,Barcelona Supercomputing Center
4768481.0,Barcelona Supercomputing Center
46870472.0,MIT
5122840.0,Google
2256299353.0,Amazon
147281961.0,MIT
2288862808.0,Barcelona Supercomputing Center
48811550.0,UPC
101847257.0,Barcelona Supercomputing Center
3238756.0,ETH Zurich
72787344.0,Amazon
49599939.0,UPC
72047482.0,MIT
48499035.0,MIT
2134483728.0,Google
2317731.0,MIT
151239675.0,MIT
2276161.0,Google
136483956.0,MIT
2293203977.0,Barcelona Supercomputing Center
2185410451.0,Google
7986804.0,Google
47491948.0,UPC
11948674.0,UPC
145338217.0,MIT
46779638.0,Amazon
2120544035.0,Google
89790826.0,Amazon
2282679431.0,UPC
5867986.0,Amazon
89804807.0,ETH Zurich
48911181.0,UPC
2072037539.0,MIT
80226944.0,Barcelona Supercomputing Center
2215367196.0,Amazon
2114812880.0,UPC
4753065.0,Amazon
87615583.0,Barcelona Supercomputing Center
1917080.0,MIT
2119454406.0,Amazon
1412772536.0,Amazon
2152880386.0,ETH Zurich
91939796.0,Google
88893740.0,Barcelona Supercomputing Center
4010554.0,ETH Zurich
49566104.0,ETH Zurich
2483657.0,UPC
103683052.0,ETH Zurich
2143464459.0,Barcelona Supercomputing Center
2135727426.0,ETH Zurich
1398019483.0,ETH Zurich
1444645134.0,ETH Zurich
3144369.0,Amazon
80425377.0,Amazon
7149427.0,MIT
2280588836.0,MIT
103952627.0,Amazon
74996823.0,Barcelona Supercomputing Center
2248355954.0,MIT
120570113.0,UPC
2288614866.0,MIT
5984993.0,Barcelona Supercomputing Center
7805634.0,ETH Zurich
135021835.0,Amazon
2212039913.0,Google
2114137965.0,Google
82120519.0,Google
2090601191.0,Amazon
31405460.0,UPC
73378298.0,UPC
32087315.0,Barcelona Supercomputing Center
1581501626.0,Google
3868886.0,Google
12456493.0,UPC
4873955.0,MIT
52598007.0,Google
3468218.0,MIT
2226737003.0,UPC
136615060.0,Barcelona Supercomputing Center
39869032.0,Google
15899867.0,Barcelona Supercomputing Center
2153628198.0,MIT
144053260.0,Google
2283245608.0,ETH Zurich
145070042.0,Google
147078383.0,ETH Zurich
1826041.0,UPC
5128343.0,Amazon
92760992.0,UPC
2060819266.0,UPC
39535622.0,Amazon
2136847115.0,UPC
2093389972.0,Barcelona Supercomputing Center
40580957.0,MIT
136539891.0,Barcelona Supercomputing Center
2099467507.0,ETH Zurich
143968002.0,ETH Zurich
144701768.0,Google
79607091.0,Amazon
32127366.0,Barcelona Supercomputing Center
6765958.0,Google
66431980.0,Amazon
2095393630.0,UPC
2070442942.0,Barcelona Supercomputing Center
3129783.0,UPC
101323477.0,UPC
26974206.0,ETH Zurich
152936700.0,Google
5943888.0,ETH Zurich
87627365.0,Google
1665924265.0,Amazon
33178409.0,UPC
13440703.0,Amazon
1996227752.0,UPC
145462923.0,ETH Zurich
52117440.0,ETH Zurich
5126846.0,ETH Zurich
67028968.0,Barcelona Supercomputing Center
145445276.0,Amazon
92329319.0,Google
1399209342.0,Amazon
3859393.0,Amazon
9652369.0,MIT
2099438065.0,Google
145628883.0,Barcelona Supercomputing Center
1717552.0,Barcelona Supercomputing Center
86938423.0,Google
107760012.0,ETH Zurich
98539596.0,UPC
2108698841.0,ETH Zurich
68990175.0,Google
67280122.0,MIT
3383132.0,ETH Zurich
9134550.0,MIT
115880923.0,Amazon
89177036.0,Barcelona Supercomputing Center
8865641.0,Amazon
27743758.0,Amazon
46571809.0,ETH Zurich
123450724.0,Barcelona Supercomputing Center
2116409706.0,Barcelona Supercomputing Center
2108656206.0,Barcelona Supercomputing Center
5915530.0,Amazon
4446916.0,Amazon
2107474245.0,Barcelona Supercomputing Center
2055348971.0,ETH Zurich
4931091.0,Google
1412388303.0,Amazon
22444542.0,Google
1725636.0,Amazon
6460313.0,Google
66792761.0,MIT
9779012.0,ETH Zurich
104678693.0,ETH Zurich
3705012.0,Amazon
2214661178.0,Amazon
144544727.0,Amazon
2079655241.0,UPC
98161033.0,ETH Zurich
47786384.0,ETH Zurich
81274917.0,MIT
71152215.0,Google
2107583329.0,Google
1420265157.0,Barcelona Supercomputing Center
5627010.0,Barcelona Supercomputing Center
1723170.0,Barcelona Supercomputing Center
31916893.0,MIT
4370564.0,Google
5704671.0,UPC
93410896.0,UPC
72279878.0,MIT
1431935479.0,ETH Zurich
3470175.0,MIT
115560246.0,ETH Zurich
2091983501.0,Google
104803424.0,ETH Zurich
6390190.0,Barcelona Supercomputing Center
69428441.0,Amazon
2081497425.0,ETH Zurich
5715526.0,Google
143962583.0,Barcelona Supercomputing Center
152967222.0,Google
2112389494.0,Amazon
4258156.0,ETH Zurich
2199560306.0,MIT
19416189.0,MIT
5540620.0,MIT
4912749.0,ETH Zurich
66243868.0,MIT
2136058.0,Google
73991353.0,Barcelona Supercomputing Center
107623327.0,ETH Zurich
7905443.0,UPC
2061521264.0,UPC
2144649096.0,MIT
1404751003.0,Amazon
73484377.0,UPC
152346285.0,MIT
4081447.0,Amazon
116828545.0,UPC
48774905.0,UPC
50677632.0,MIT
2093988895.0,Google
15768942.0,Barcelona Supercomputing Center
3220417.0,Barcelona Supercomputing Center
47386727.0,UPC
123435864.0,Amazon
2256974703.0,Google
3478457.0,Barcelona Supercomputing Center
2073884829.0,Google
114205918.0,MIT
1406487223.0,Amazon
5217780.0,Google
145017915.0,Google
2255469654.0,UPC
1399212356.0,Amazon
1398930353.0,Barcelona Supercomputing Center
2115554009.0,Barcelona Supercomputing Center
4024495.0,ETH Zurich
7503898.0,Amazon
1424675901.0,Google
3719154.0,MIT
1422555097.0,Barcelona Supercomputing Center
1391840124.0,Google
35038806.0,Google
7631559.0,Amazon
2060062877.0,MIT
120038708.0,MIT
5054599.0,ETH Zurich
2144447221.0,UPC
37307480.0,ETH Zurich
121638921.0,MIT
49830645.0,Google
,Google
2108174575.0,Google
2925002.0,UPC
2057178406.0,Amazon
15784932.0,Amazon
2287496307.0,Barcelona Supercomputing Center
39321976.0,Amazon
71119078.0,ETH Zurich
87180017.0,UPC
121823472.0,Barcelona Supercomputing Center
14969951.0,ETH Zurich
1420110475.0,MIT
92729522.0,UPC
50643545.0,Amazon
2102168427.0,ETH Zurich
11833639.0,Barcelona Supercomputing Center
2069608360.0,Barcelona Supercomputing Center
96514710.0,Barcelona Supercomputing Center
16572822.0,Barcelona Supercomputing Center
30296744.0,MIT
2110221207.0,UPC
4259767.0,Amazon
1749432.0,Google
92528651.0,ETH Zurich
1701341.0,ETH Zurich
79730073.0,Barcelona Supercomputing Center
2080890170.0,ETH Zurich
6795567.0,Amazon
6764374.0,Amazon
47625114.0,Amazon
108386002.0,Google
121023233.0,Amazon
2064266703.0,MIT
33756061.0,UPC
49672545.0,ETH Zurich
5813091.0,ETH Zurich
145121529.0,MIT
48923166.0,Google
2150681359.0,Google
11470917.0,UPC
2496484.0,Google
2096056572.0,Amazon
98154546.0,MIT
16764248.0,MIT
3992938.0,Google
7567571.0,Amazon
144284770.0,Barcelona Supercomputing Center
2064388842.0,UPC
82735316.0,MIT
70319742.0,MIT
33934034.0,UPC
2310184758.0,MIT
144016138.0,Barcelona Supercomputing Center
69920915.0,Barcelona Supercomputing Center
153891316.0,ETH Zurich
3422878.0,Amazon
101923193.0,Amazon
6194234.0,MIT
9705309.0,MIT
15375461.0,MIT
2062946235.0,ETH Zurich
52550347.0,Google
103072051.0,UPC
52384847.0,Google
16286395.0,Google
3490883.0,Google
1659242580.0,UPC
6078456.0,Barcelona Supercomputing Center
2080703528.0,ETH Zurich
2066516452.0,Amazon
6092592.0,Amazon
2030537.0,ETH Zurich
49388285.0,Google
2076042112.0,MIT
46663641.0,Barcelona Supercomputing Center
116374577.0,UPC
144807613.0,Amazon
116378693.0,Amazon
1932296091.0,Amazon
2281424008.0,Barcelona Supercomputing Center
5677716.0,UPC
88760792.0,Google
48694707.0,Barcelona Supercomputing Center
2962919.0,Google
3124312.0,UPC
91835554.0,UPC
2077054995.0,Google
34566472.0,UPC
2604452.0,Amazon
67014423.0,UPC
2861780.0,MIT
2032856308.0,MIT
104445889.0,Amazon
2257039979.0,Google
2124883701.0,Google
144462338.0,Google
66054855.0,Google
2071136092.0,Google
67108486.0,Barcelona Supercomputing Center
49147261.0,Barcelona Supercomputing Center
7023328.0,ETH Zurich
3876932.0,UPC
2285779961.0,Barcelona Supercomputing Center
101977779.0,UPC
2064053795.0,UPC
49750379.0,MIT
2958171.0,ETH Zurich
2203922486.0,Amazon
5498032.0,UPC
52195673.0,ETH Zurich
66363185.0,ETH Zurich
2149810967.0,ETH Zurich
40417094.0,Barcelona Supercomputing Center
34042506.0,MIT
71080606.0,Amazon
119258210.0,MIT
40761742.0,Google
2125924089.0,Amazon
116567916.0,ETH Zurich
95727286.0,MIT
72785042.0,Barcelona Supercomputing Center
145268816.0,ETH Zurich
2000898.0,Barcelona Supercomputing Center
5560055.0,MIT
30573251.0,Barcelona Supercomputing Center
4023000.0,MIT
66330787.0,ETH Zurich
92222139.0,Google
50653273.0,Amazon
2069101419.0,UPC
1399076086.0,Amazon
2072273996.0,Amazon
16270054.0,Barcelona Supercomputing Center
104557804.0,Google
1441221390.0,ETH Zurich
8086898.0,Amazon
79350107.0,UPC
2270465094.0,ETH Zurich
81968933.0,MIT
116100993.0,UPC
3733509.0,Amazon
35466194.0,ETH Zurich
122257149.0,Barcelona Supercomputing Center
152472677.0,Google
4350599.0,Google
2103254236.0,Google
21515802.0,Google
97685964.0,Barcelona Supercomputing Center
6077671.0,Barcelona Supercomputing Center
2071606438.0,UPC
2961093.0,ETH Zurich
15076789.0,Google
2116672589.0,Amazon
72026518.0,MIT
144023802.0,MIT
116983805.0,UPC
16035200.0,UPC
2291834698.0,Google
40564336.0,ETH Zurich
79229097.0,Google
2167480960.0,ETH Zurich
8043397.0,UPC
67012823.0,Barcelona Supercomputing Center
2140483998.0,Amazon
82709504.0,ETH Zurich
32855948.0,Barcelona Supercomputing Center
37970742.0,MIT
2282503011.0,ETH Zurich
5937102.0,MIT
2110239677.0,ETH Zurich
152255978.0,ETH Zurich
153254948.0,Google
49886901.0,UPC
88650659.0,Barcelona Supercomputing Center
1403740624.0,Barcelona Supercomputing Center
1445457665.0,ETH Zurich
2785439.0,MIT
1725958.0,Google
3798690.0,UPC
1857807771.0,ETH Zurich
6629885.0,ETH Zurich
49778884.0,MIT
46793458.0,Barcelona Supercomputing Center
2006385039.0,Amazon
48349970.0,Google
80361261.0,Barcelona Supercomputing Center
2112823613.0,Amazon
2055287657.0,Google
2248069657.0,Amazon
100742240.0,Barcelona Supercomputing Center
8329867.0,MIT
11699301.0,Barcelona Supercomputing Center
144668963.0,ETH Zurich
33526292.0,Amazon
91129817.0,Barcelona Supercomputing Center
3119182.0,Barcelona Supercomputing Center
69518933.0,MIT
2335477409.0,Google
2248238461.0,UPC
2108809865.0,Amazon
6756801.0,UPC
46715129.0,MIT
104739815.0,Google
39853456.0,ETH Zurich
1908499.0,MIT
2125859041.0,Google
1574869240.0,Amazon
2198823809.0,ETH Zurich
93471220.0,ETH Zurich
117875972.0,MIT
2118721438.0,Barcelona Supercomputing Center
71765406.0,UPC
9129431.0,Google
145582322.0,ETH Zurich
2289215498.0,Google
2557379.0,Amazon
144913122.0,Google
2047089844.0,Barcelona Supercomputing Center
31365495.0,MIT
2081864595.0,Barcelona Supercomputing Center
1484344057.0,UPC
40585936.0,Barcelona Supercomputing Center
153463401.0,UPC
119022102.0,UPC
4534893.0,MIT
2143260314.0,Amazon
92364226.0,Amazon
135985869.0,MIT
2214662815.0,Barcelona Supercomputing Center
136324845.0,ETH Zurich
144655640.0,ETH Zurich
12897022.0,Barcelona Supercomputing Center
144558732.0,Google
3887773.0,Amazon
116262566.0,Google
5591044.0,MIT
2243894930.0,Google
52584534.0,ETH Zurich
13379526.0,MIT
2386190.0,Amazon
2114305995.0,Amazon
2110030924.0,Amazon
50741408.0,Barcelona Supercomputing Center
2090490630.0,Google
122284708.0,UPC
5266201.0,UPC
77162817.0,ETH Zurich
71492444.0,Amazon
2112664892.0,UPC
48701897.0,Google
66555365.0,Barcelona Supercomputing Center
3258199.0,ETH Zurich
11637237.0,Google
115049602.0,MIT
2340724215.0,ETH Zurich
34631670.0,Barcelona Supercomputing Center
2268354733.0,Google
83837576.0,Barcelona Supercomputing Center
108052581.0,Amazon
2053476651.0,ETH Zurich
2189924665.0,MIT
87778884.0,MIT
2052045.0,ETH Zurich
1506856692.0,Barcelona Supercomputing Center
113278702.0,Amazon
2060236449.0,UPC
2240948153.0,Amazon
26985443.0,Google
2647783.0,Amazon
101573911.0,Google
2302189602.0,MIT
95681903.0,UPC
2165927855.0,Amazon
4168205.0,Amazon
49217355.0,ETH Zurich
88395675.0,Barcelona Supercomputing Center
2112333163.0,Google
88149627.0,MIT
73308854.0,ETH Zurich
1748621.0,ETH Zurich
9469852.0,Amazon
97996047.0,ETH Zurich
2156056689.0,Barcelona Supercomputing Center
2158509211.0,ETH Zurich
31522634.0,Google
114960097.0,Amazon
144235229.0,MIT
2137687892.0,UPC
134687131.0,MIT
119025974.0,Barcelona Supercomputing Center
2278354562.0,Amazon
5259882.0,Google
144448046.0,Barcelona Supercomputing Center
2092178853.0,ETH Zurich
2115925889.0,Google
143935849.0,ETH Zurich
117629712.0,Barcelona Supercomputing Center
49156174.0,Google
152511775.0,Barcelona Supercomputing Center
3963847.0,UPC
115849344.0,MIT
145558213.0,ETH Zurich
50238621.0,Google
50618873.0,ETH Zurich
2217235815.0,Amazon
2069581597.0,ETH Zurich
83657906.0,Google
3208916.0,Amazon
88292018.0,MIT
9790306.0,ETH Zurich
3585116.0,Google
3897351.0,MIT
71401357.0,Amazon
148608175.0,UPC
46907834.0,Amazon
2276305590.0,Amazon
13147876.0,Barcelona Supercomputing Center
4832062.0,Google
90024895.0,Amazon
2555623.0,Google
1519036988.0,UPC
88894182.0,Google
48118452.0,Amazon
84608016.0,Amazon
2913318.0,Amazon
101401323.0,Amazon
2247212032.0,Barcelona Supercomputing Center
1396926966.0,Amazon
40342048.0,ETH Zurich
2042703075.0,Google
89686548.0,Google
4054412.0,ETH Zurich
4423859.0,ETH Zurich
152328145.0,Google
1911987.0,ETH Zurich
4113889.0,ETH Zurich
12374866.0,ETH Zurich
2143613925.0,ETH Zurich
144441023.0,Barcelona Supercomputing Center
1880579969.0,MIT
34871210.0,Amazon
66700472.0,ETH Zurich
5891989.0,UPC
46273559.0,ETH Zurich
2094267857.0,UPC
82469390.0,Barcelona Supercomputing Center
2208796772.0,Google
1707026243.0,ETH Zurich
5124388.0,Amazon
2072698105.0,ETH Zurich
2233918936.0,Google
4801279.0,UPC
134877625.0,Barcelona Supercomputing Center
2109509917.0,Google
46522613.0,Amazon
2105681.0,UPC
3300292.0,ETH Zurich
83857752.0,Google
6433418.0,UPC
31313183.0,MIT
2074050.0,Barcelona Supercomputing Center
2118431869.0,UPC
2177188261.0,MIT
2144043214.0,Google
40039727.0,ETH Zurich
49739153.0,Amazon
144944448.0,Amazon
82066062.0,Barcelona Supercomputing Center
118529835.0,Barcelona Supercomputing Center
2044391564.0,Amazon
51346201.0,ETH Zurich
2114263024.0,UPC
66752101.0,ETH Zurich
95897005.0,ETH Zurich
46947185.0,ETH Zurich
71496577.0,ETH Zurich
6139244.0,ETH Zurich
4152651.0,MIT
88923763.0,Amazon
35044080.0,MIT
49851163.0,UPC
32628799.0,UPC
122881126.0,Google
14112624.0,MIT
14195756.0,MIT
3246816.0,ETH Zurich
2382516.0,MIT
2215892438.0,MIT
144602084.0,Barcelona Supercomputing Center
93489365.0,MIT
148337569.0,Barcelona Supercomputing Center
1681394049.0,Google
81922502.0,ETH Zurich
32616691.0,Amazon
3574556.0,Google
151228208.0,ETH Zurich
2108758329.0,Google
2257124224.0,Google
2143555027.0,Google
94415273.0,Barcelona Supercomputing Center
11835734.0,Barcelona Supercomputing Center
20838673.0,Google
96701098.0,ETH Zurich
2245594154.0,Barcelona Supercomputing Center
2079195587.0,Amazon
145715893.0,Barcelona Supercomputing Center
2111423198.0,ETH Zurich
15366819.0,MIT
2093051780.0,Amazon
49952569.0,MIT
2069094957.0,MIT
1854504950.0,MIT
2161672835.0,Google
2241664281.0,Amazon
48161232.0,ETH Zurich
2117199815.0,Barcelona Supercomputing Center
8533292.0,Amazon
144278339.0,UPC
2071972714.0,MIT
135672707.0,Barcelona Supercomputing Center
35395003.0,Amazon
2127961987.0,Amazon
38936745.0,MIT
2115838142.0,UPC
35143030.0,Amazon
1809291.0,MIT
9689824.0,Barcelona Supercomputing Center
8734957.0,UPC
34529492.0,Barcelona Supercomputing Center
3273335.0,Amazon
123963234.0,ETH Zurich
102980527.0,Amazon
1478493866.0,MIT
3018242.0,UPC
4600418.0,MIT
6757447.0,MIT
145283388.0,Amazon
134962185.0,MIT
51043419.0,MIT
2267850277.0,Amazon
74443202.0,UPC
2238921183.0,UPC
69401487.0,Amazon
2059857856.0,ETH Zurich
30961486.0,UPC
3963563.0,ETH Zurich
2091923813.0,Google
2246165413.0,Barcelona Supercomputing Center
9820983.0,UPC
152792257.0,ETH Zurich
65878079.0,Google
2333097780.0,Barcelona Supercomputing Center
145403020.0,Google
51305885.0,Amazon
2218623159.0,MIT
2107947068.0,UPC
4951655.0,MIT
40194328.0,Amazon
101827641.0,ETH Zurich
145598728.0,Amazon
3305018.0,Amazon
35210309.0,UPC
2177771154.0,MIT
46279308.0,MIT
144070502.0,Amazon
8382139.0,Amazon
2186028656.0,MIT
70902665.0,Google
1869106.0,ETH Zurich
71331493.0,Amazon
46176886.0,Barcelona Supercomputing Center
40432625.0,Amazon
145826012.0,Amazon
2857975.0,MIT
50454977.0,Barcelona Supercomputing Center
2253237225.0,MIT
13433394.0,UPC
2155797417.0,UPC
2316324957.0,MIT
47995551.0,Barcelona Supercomputing Center
121287746.0,UPC
34211822.0,Google
5656857.0,UPC
1519581190.0,MIT
88482023.0,MIT
1400871018.0,Amazon
148895905.0,ETH Zurich
50380551.0,ETH Zurich
147848346.0,UPC
6410044.0,UPC
123183278.0,Amazon
123707914.0,Amazon
144051681.0,Google
2067675165.0,UPC
117438386.0,ETH Zurich
143903607.0,MIT
95882430.0,MIT
144441532.0,Barcelona Supercomputing Center
4014159.0,Google
1573606580.0,UPC
14140342.0,Amazon
2071630735.0,Amazon
2099280059.0,Google
1398926410.0,Google
144832080.0,ETH Zurich
2115277025.0,Google
6675733.0,MIT
2059387850.0,MIT
12912318.0,Barcelona Supercomputing Center
1471202621.0,ETH Zurich
2286163001.0,ETH Zurich
2239706984.0,ETH Zurich
48850213.0,MIT
2706356.0,Barcelona Supercomputing Center
52313122.0,ETH Zurich
2240155025.0,Barcelona Supercomputing Center
152120566.0,MIT
3981892.0,ETH Zurich
143698606.0,UPC
145321080.0,Barcelona Supercomputing Center
5591544.0,MIT
148076357.0,UPC
113795420.0,Google
115672928.0,Barcelona Supercomputing Center
136402336.0,UPC
73494901.0,UPC
2163461301.0,Google
122370886.0,MIT
2013765.0,ETH Zurich
89302317.0,Google
2145317884.0,ETH Zurich
2254227624.0,UPC
77584379.0,ETH Zurich
2212272987.0,UPC
2739167.0,Barcelona Supercomputing Center
89355294.0,ETH Zurich
144418480.0,ETH Zurich
103599174.0,Amazon
2005369840.0,MIT
94440661.0,Amazon
123381878.0,UPC
1398704814.0,Google
2061484208.0,ETH Zurich
1945225715.0,ETH Zurich
2469461.0,Barcelona Supercomputing Center
36577444.0,Google
2095598654.0,Amazon
2060074272.0,Google
102326010.0,MIT
15814698.0,Barcelona Supercomputing Center
2110314976.0,ETH Zurich
2264960491.0,UPC
29882771.0,Google
1741230308.0,Amazon
49563545.0,Amazon
95927320.0,UPC
96599814.0,Google
94375510.0,Amazon
114204769.0,Barcelona Supercomputing Center
3088038.0,Barcelona Supercomputing Center
145824384.0,Barcelona Supercomputing Center
51344764.0,MIT
114510517.0,UPC
83266650.0,Amazon
14848064.0,UPC
2154040663.0,MIT
2303823115.0,Google
2070966646.0,UPC
145986736.0,UPC
2263843747.0,Barcelona Supercomputing Center
1420975696.0,ETH Zurich
1837395.0,UPC
2002117626.0,Google
2260961470.0,UPC
2108324760.0,UPC
48669036.0,UPC
119046987.0,Barcelona Supercomputing Center
46715200.0,Amazon
1422557459.0,ETH Zurich
152478889.0,Google
2059217267.0,Amazon
5209550.0,Amazon
2107741836.0,ETH Zurich
79969487.0,MIT
13727300.0,Amazon
34199650.0,Amazon
152175019.0,Amazon
116864397.0,UPC
152999573.0,Amazon
144579429.0,Amazon
3245825.0,Barcelona Supercomputing Center
39625734.0,Google
2237853804.0,UPC
73001985.0,MIT
2309189336.0,MIT
31617937.0,Amazon
92564252.0,Google
80559566.0,Google
4080448.0,MIT
2060429531.0,Amazon
113237366.0,MIT
46747854.0,UPC
93716670.0,Google
2054169.0,Barcelona Supercomputing Center
1506903032.0,Amazon
113587317.0,Amazon
49576056.0,ETH Zurich
2275830661.0,Amazon
49702184.0,MIT
90298198.0,Google
5886120.0,Google
65831381.0,MIT
1946788.0,Google
133568693.0,Barcelona Supercomputing Center
1923422.0,ETH Zurich
143725028.0,Google
143854007.0,UPC
145523391.0,Barcelona Supercomputing Center
114123681.0,ETH Zurich
28761628.0,UPC
2058311334.0,UPC
49664852.0,Amazon
40962428.0,Barcelona Supercomputing Center
2082786218.0,Amazon
4845342.0,UPC
13736848.0,MIT
2237649748.0,MIT
3677216.0,Google
2713264.0,ETH Zurich
21312256.0,ETH Zurich
30926752.0,ETH Zurich
47490415.0,UPC
3660426.0,Barcelona Supercomputing Center
2317666915.0,Amazon
81252436.0,UPC
2156163718.0,ETH Zurich
2438055.0,MIT
2073901373.0,Google
153237325.0,Google
32159217.0,Amazon
143897819.0,MIT
2072523767.0,UPC
25496105.0,UPC
2071848608.0,MIT
145201589.0,UPC
39885442.0,Google
1957874303.0,MIT
2056565029.0,Google
1519036893.0,Google
144123129.0,UPC
11166154.0,Amazon
144187518.0,Amazon
32699397.0,Amazon
1516699381.0,Amazon
2308131111.0,Google
145043997.0,UPC
2022681006.0,ETH Zurich
2068466244.0,MIT
2083734459.0,MIT
82507699.0,ETH Zurich
149301064.0,MIT
70221731.0,MIT
4661388.0,Barcelona Supercomputing Center
2146652445.0,Amazon
100936125.0,Amazon
151251714.0,UPC
88554529.0,ETH Zurich
48948810.0,UPC
97528151.0,Barcelona Supercomputing Center
31405972.0,ETH Zurich
2016168.0,ETH Zurich
2054860355.0,ETH Zurich
2668259.0,Amazon
82247431.0,ETH Zurich
102005617.0,ETH Zurich
2348617302.0,MIT
74637866.0,MIT
2245595400.0,Google
107997599.0,MIT
2053762906.0,Barcelona Supercomputing Center
152260723.0,Barcelona Supercomputing Center
71214850.0,Barcelona Supercomputing Center
145828296.0,MIT
136120469.0,Barcelona Supercomputing Center
135597837.0,MIT
2059881508.0,ETH Zurich
32549707.0,MIT
113533303.0,ETH Zurich
92186875.0,UPC
35127579.0,Amazon
1664830678.0,MIT
48147520.0,Google
